,Gender,Height,Weight,Weight_zscore,Height_zscore
0,Male,73.847017017515,241.893563180437,2.5057969742257327,1.9440614932020275
1,Male,68.7819040458903,162.3104725213,0.027100638475143088,0.6275366784981227
2,Male,74.1101053917849,212.7408555565,1.5978062318937798,2.012443457262215
3,Male,71.7309784033377,220.042470303077,1.8252224526952645,1.3940604645887429
4,Male,69.8817958611153,206.349800623871,1.3987503230080716,0.9134207005022655
5,Male,67.2530156878065,152.212155757083,-0.28742171235843367,0.23014781992670164
6,Male,68.7850812516616,183.927888604031,0.7003970584667096,0.6283624982306266
7,Male,68.3485155115879,167.971110489509,0.2034069677920904,0.5148902749502388
8,Male,67.018949662883,175.92944039571,0.4512772504591031,0.16930934863944883
9,Male,63.4564939783664,156.399676387112,-0.15699712146148256,-0.7566445908330387
10,Male,71.1953822829745,186.604925560358,0.7837760984029373,1.2548482521331719
11,Male,71.6408051192206,213.741169489411,1.6289620271710274,1.3706226129892694
12,Male,64.7663291334055,167.127461073476,0.17713064830186495,-0.4161920689562399
13,Male,69.2830700967204,189.446181386738,0.872269902142508,0.7577998228546715
14,Male,69.2437322298112,186.434168021239,0.7784576810983255,0.7475751194307595
15,Male,67.6456197004212,172.186930058117,0.3347129579257445,0.3321935053546774
16,Male,72.4183166259878,196.028506330482,1.0772831101449387,1.572713503777141
17,Male,63.974325721061,172.88347020878,0.35640740965979906,-0.622049697704697
18,Male,69.6400598997523,185.98395757313,0.7644354185950496,0.8505886583496896
19,Male,67.9360048540095,182.426648013226,0.6536393927278109,0.4076704518043
20,Male,67.9150501938206,174.115929081393,0.3947935952955588,0.40222391383428613
21,Male,69.4394398680395,197.73142161472,1.1303221394182985,0.798443473917235
22,Male,66.1491319608781,149.173566007975,-0.38206168191204815,-0.056773780280550655
23,Male,75.2059736142212,228.761780615196,2.0967942444153227,2.2972816665114872
24,Male,67.8931963386043,162.006651848287,0.0176378344713612,0.3965436569771551
25,Male,68.1440327982008,192.343976579187,0.9625246819680807,0.4617411018004516
26,Male,69.0896314289256,184.435174408406,0.716196991016052,0.7075212194549484
27,Male,72.8008435165003,206.828189420354,1.413650228843412,1.6721399423329002
28,Male,67.4212422817167,175.213922399227,0.4289917144066976,0.27387329784133563
29,Male,68.4964153568827,154.342638925955,-0.22106564626042757,0.5533324217517541
30,Male,68.6181105502058,187.506843155807,0.8118672396299553,0.5849634520441874
31,Male,74.0338076216678,212.910225325521,1.603081425686609,1.9926121310453175
32,Male,71.5282160355709,195.032243233835,1.0462534822849288,1.3413584438937376
33,Male,69.1801610995692,205.183621341371,1.3624284826470108,0.7310517030862044
34,Male,69.577202365402,204.164125484101,1.330675246817661,0.8342507199410367
35,Male,70.4009288884762,192.903515074649,0.9799520777493452,1.048353823708355
36,Male,69.0761711675356,197.488242598925,1.122748081532507,0.7040226265841473
37,Male,67.1935232827228,183.810973232751,0.6967556102647803,0.21468454634960954
38,Male,65.8073156549306,163.851824878622,0.07510762599663065,-0.14561871846283667
39,Male,64.3041878915595,163.108017147583,0.05194097737618465,-0.5363118799450154
40,Male,67.9743362271967,172.135597406825,0.3331141502693943,0.41763354725060836
41,Male,72.1894259592134,194.045404898059,1.015517398192103,1.5132202122452905
42,Male,65.2703455240394,168.617746204292,0.2235470950920355,-0.28518806391147683
43,Male,66.0901773762725,161.193432596622,-0.007690706586404994,-0.07209726348983435
44,Male,67.5103215157138,164.660277264007,0.10028769815373664,0.29702678379297803
45,Male,70.1047862551571,188.922303151274,0.8559531814438126,0.971380392386979
46,Male,68.2518364408672,187.060552163801,0.797967052575122,0.48976143846043724
47,Male,72.1727091157973,209.070863390252,1.4835005915954542,1.5088751681556332
48,Male,69.1798576188774,192.014335412005,0.9522576724006062,0.7309728223457799
49,Male,72.870360147235,211.34249681964,1.5542529261800642,1.6902087139298145
50,Male,64.7825829779871,165.61162618225,0.12991842822640076,-0.41196736758316255
51,Male,70.1835498874837,201.071918099568,1.2343653014518627,0.991852645826357
52,Male,68.4914502529394,173.423960346601,0.3732415249603013,0.5520418912965507
53,Male,67.3308308810162,181.407679285937,0.6219025748980836,0.25037355494889413
54,Male,66.9909440825232,169.737707400252,0.2584294261201053,0.1620301345922173
55,Male,66.4995499002499,163.309528309674,0.058217247560602405,0.03430689556712273
56,Male,68.3530566463988,189.710209942456,0.880493340163969,0.516070607294048
57,Male,70.7744590703974,192.124847346168,0.9556996790379176,1.145441836610539
58,Male,71.2159236694709,198.1984641076,1.1448686530828633,1.2601873719519046
59,Male,70.0133653490674,209.526499837126,1.4976918523513143,0.9476182587240071
60,Male,71.4031822207589,198.759792659859,1.1623518020044843,1.3088596386747282
61,Male,69.5520050948319,198.079523654438,1.1411641316451637,0.8277014421353515
62,Male,73.8185345577699,195.290612189727,1.0543006463110682,1.9366583286036652
63,Male,66.99688275225,164.943302997003,0.10910282259147785,0.16357371439102253
64,Male,71.4184658930907,179.863902339297,0.5738200710752255,1.3128321727519239
65,Male,65.2793002090043,155.250420694049,-0.19279185940948282,-0.2828605610442757
66,Male,68.2741914742284,184.519391248574,0.7188200101951768,0.49557196160541733
67,Male,72.7653699463424,220.678041465283,1.845017963246825,1.6629196474173413
68,Male,68.0993798003468,183.31265530722,0.6812349914270062,0.45013488885810604
69,Male,68.8967060721692,196.451312291183,1.090451832003352,0.6573760359263094
70,Male,69.2895099633052,184.595608300273,0.7211938678225107,0.7594736738052397
71,Male,70.5232245234565,207.532838518544,1.4355972419991896,1.0801409208735138
72,Male,69.6637252265179,177.200928752348,0.49087904908799707,0.8567397531247759
73,Male,67.5952688079157,163.108002209381,0.05194051211068305,0.31910629490205333
74,Male,72.5081203801037,216.218230112735,1.7061126007364984,1.596055307091201
75,Male,71.2529856038086,204.655493822323,1.3459794136873717,1.2698205146892636
76,Male,71.8091868893668,200.920571219495,1.2296514488739203,1.4143884243311104
77,Male,72.2451654792519,220.901769881142,1.8519862124062878,1.5277080354590011
78,Male,66.5126276609347,196.449860340782,1.0904066095307285,0.037706068805457855
